manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
CHEN2010,6,464.9999275512796,0.01977720446008268,0.09352053580580696,0.09304505277335869,0.0018587586188867655,0.030690404355450947,Hub
IRA2009,6,629.9151203028567,0.023244752437126825,0.0793399379085962,0.07885701661201021,0.0018515271000773483,0.011690056153105555,Hub
STOVERSH2014,6,1398.1061616181942,0.03939692887916637,0.04537194797321117,0.0448712091711012,0.0017856442792283554,-0.04472880046112206,Hub
NIESS2008,6,119.35066588234399,0.012509496870082857,0.14171746205893668,0.14126726015149424,0.0017850326754649472,0.08898914783113294,Hub
PATTON2002,6,395.5827595232564,0.018317621770631506,0.09656966945295861,0.09609578580733613,0.001778026523404447,0.03576829842911246,Hub
KOHDIVAH2011,6,205.79978905693304,0.014327197696669798,0.12218243075590213,0.1217219819798986,0.0017615504038954403,0.06692758649258496,Hub
SANDHOLT1997,6,568.9310954474731,0.0219624871194745,0.0771151304980597,0.07663104220518094,0.0017000083609931243,0.01124754525207158,Hub
JANGCHEN2010,6,328.3249575179362,0.01690344244977719,0.0974907424346815,0.0970173419269477,0.0016564919756490062,0.038655023006235294,Hub
MERRILL2002,6,510.24367021126403,0.020728510678248165,0.07815616449985628,0.07767262226899395,0.00162630078799028,0.01400375619402961,Hub
MOUZA2014,6,254.57849620973704,0.015352830959975776,0.10463409512610697,0.10416444157915246,0.0016153727915202017,0.04795366244512383,Hub
STRAUSSC1998,6,469.47349160687867,0.019871266733741948,0.07919757707864497,0.0787145811083771,0.0015799580172114408,0.016236702903120556,Hub
WILLISME1996,6,368.1060784474954,0.017739890220915135,0.08837522689423508,0.08789704495113213,0.0015750342708847746,0.028376879168542393,Hub
BAIERTME2008,6,368.1322222057168,0.01774043992609645,0.08787325146647153,0.08739480621812226,0.0015660831409751903,0.02787413967299005,Hub
ANGELIVA2005,6,199.43030815701385,0.014193271402549605,0.10882557857285564,0.10835812361874128,0.0015534911688806219,0.05375688639776469,Hub
COXGRAHA2009,6,144.21231612958994,0.013032244129340401,0.11517655503785025,0.11471243141298035,0.001510061021054724,0.06172164343374646,Hub
BELL2013,6,486.9312057413781,0.02023833698555366,0.07172474743556422,0.07123783168129681,0.0014562982259456925,0.008253660576642854,Hub
NIESS2012,6,240.9123655506236,0.015065483488039618,0.09589352071777754,0.09541928240636981,0.0014520582055896501,0.039612489306715556,Hub
GREENHOW2009,6,348.301858947696,0.017323481762011577,0.08244880454277345,0.08196751396524186,0.0014343057911659564,0.023029247596659797,Hub
KAGAN1992,6,352.40209103360513,0.017409694264557192,0.08061228887131927,0.08013003497131312,0.0014091307174331688,0.02107290006182507,Hub
MERRIAM1988,6,288.89381700195787,0.01607435345410965,0.0847747243296697,0.08429465378572652,0.001368668746710677,0.027091404800606785,Hub
KOEHLER2012,6,371.05580550552975,0.017801911917778003,0.07649176289471259,0.07600734762176416,0.0013667435428955344,0.01640720753920231,Hub
CRESWELL2009,6,379.9195043186715,0.017988282259866116,0.07214810434192215,0.07166141065448979,0.0013020865474678174,0.01180450180982084,Hub
LORTIE1975,6,380.9119524032401,0.01800914972083529,0.07191927941433664,0.07143246569950734,0.0012994322926372314,0.011546671962320917,Hub
WANGERTM2004,6,335.5718553520984,0.017055817531207974,0.07557775217675633,0.07509285747034578,0.001293707146374975,0.016530237597937914,Hub
THOMPSON2003,6,106.99265260223036,0.012249654200436928,0.10476251209853212,0.10429292591117467,0.0012904568464279576,0.05239536858692436,Hub
